39,9/2/2011,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,1,2,3,9,2,1,2,24,3,11,4,7,8,3,0,0,0,0,0,0,0,0,0,0,29,44,23,31,54,37,19,27,13,11,40,10,1,0,0,0,52,46,19,31,23,41,14,14,14,0,2,26,31,28,5,17,14,19,13,17,29,19,17,24,8,2,34,21,27,0,0,0,0,4,10,22,25,0,0,0,0,0,0,0,0,0,6,7,7,6,4,4,0,25,18,5,0,0,4,3,21,1,8,0,20,3,35,17,13,14,11,11,8,12,10,10,34,0,0,18,6,16,39,23,0,16,41,24,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1592,31104
40,10/2/2011,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,0,5,5,1,4,0,2,19,3,8,5,5,5,7,0,0,0,0,0,0,0,0,0,0,21,46,24,26,60,33,30,23,7,17,41,25,3,0,0,0,56,46,20,34,16,24,16,10,10,0,4,20,29,41,4,15,22,23,16,17,26,21,15,28,8,5,20,18,33,0,0,0,0,4,10,22,20,0,0,0,0,0,0,0,0,0,5,6,4,9,4,4,0,22,17,4,0,2,3,2,13,3,3,0,9,1,42,18,15,15,6,9,6,5,8,6,31,0,0,15,4,12,29,20,0,21,48,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1520,31104
41,11/2/2011,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,1,4,2,5,5,3,4,19,2,8,6,5,5,6,0,0,0,0,0,0,0,0,0,0,29,63,19,27,61,49,35,36,15,22,45,36,3,0,0,0,44,38,21,34,15,27,13,12,9,1,5,27,29,34,10,21,15,19,17,19,28,23,24,32,15,12,21,29,47,0,0,0,0,11,19,16,25,0,0,0,0,0,0,0,0,0,6,10,5,10,8,7,0,19,18,5,0,1,1,1,26,3,2,0,21,0,34,24,14,20,9,11,9,6,9,9,31,0,0,16,5,13,32,28,0,14,48,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1724,31101
42,12/2/2011,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,0,2,2,2,1,2,1,6,3,1,8,2,2,5,0,0,0,0,0,0,0,0,0,0,11,50,22,27,69,32,24,31,11,15,38,25,4,0,0,0,52,38,13,41,11,16,0,10,12,0,6,14,14,41,5,3,29,11,24,3,18,16,19,9,23,2,19,36,39,0,0,0,0,9,10,21,8,0,0,0,0,0,0,0,0,0,12,4,13,9,12,14,0,16,20,4,0,2,2,1,26,2,8,0,27,1,45,20,12,14,7,7,4,4,18,15,27,0,0,16,4,13,32,22,0,13,28,5,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,1455,31104
43,2/13/2011,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,1,7,5,4,4,2,5,8,5,1,7,3,5,6,0,0,0,0,0,0,0,0,0,0,3,48,32,40,50,26,37,32,14,9,31,33,9,0,0,0,50,60,26,42,9,20,5,7,14,0,2,16,16,47,9,9,26,13,21,5,18,15,14,10,26,3,15,44,29,0,0,0,0,25,6,16,15,0,0,0,0,0,0,0,0,0,10,6,6,10,2,3,0,24,18,8,0,3,5,3,13,3,2,0,20,3,39,16,23,12,13,14,6,0,20,20,30,0,0,12,6,21,31,32,0,17,27,14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,1558,31201
44,2/14/2011,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,2,4,4,3,6,2,2,18,1,10,5,9,7,1,0,0,0,0,0,0,0,0,0,0,29,53,26,34,55,34,26,31,18,29,43,28,3,0,0,0,59,67,20,36,29,45,20,12,15,0,1,29,51,37,7,8,18,35,38,31,28,31,18,36,22,6,44,38,34,0,0,0,0,9,22,21,20,0,0,0,0,0,0,0,0,0,5,9,5,7,6,6,0,17,20,4,0,1,2,3,20,2,10,0,20,0,29,27,17,19,13,5,5,4,12,8,34,0,0,16,3,26,32,42,0,17,46,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1892,31201
45,2/15/2011,1,0,2,0,2,1,1,0.266087,0.254274,0.314348,0.291374,140,1675,1815,1,6,3,8,4,2,2,22,0,5,11,5,10,8,0,0,0,0,0,0,0,0,0,0,29,56,20,29,53,35,25,27,18,11,49,21,2,0,0,0,53,54,26,37,31,53,16,9,14,0,1,35,46,38,5,16,24,28,19,24,35,17,15,30,8,5,30,39,38,0,0,0,0,5,19,20,30,0,0,0,0,0,0,0,0,0,7,7,6,11,7,14,0,20,15,4,0,1,2,0,21,3,7,0,12,1,41,27,14,17,6,5,9,8,15,6,38,0,0,10,3,15,29,27,0,16,44,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1780,31101
46,2/16/2011,1,0,2,0,3,1,1,0.318261,0.3162,0.423478,0.251791,218,1897,2115,3,4,6,10,5,3,8,31,1,9,7,6,14,8,0,0,0,0,0,0,0,0,0,0,31,44,33,40,65,36,27,34,18,15,48,26,4,0,0,0,68,65,27,43,25,38,17,15,15,1,5,43,48,39,9,21,33,28,37,21,34,42,25,30,14,4,30,43,31,0,0,0,0,19,13,26,38,0,0,0,0,0,0,0,0,0,4,7,13,7,7,3,0,26,20,4,0,0,4,3,20,3,6,0,20,8,44,29,24,23,7,14,8,11,11,10,35,0,0,15,0,18,35,41,0,23,56,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2079,31200
47,2/17/2011,1,0,2,0,4,1,1,0.435833,0.428658,0.505,0.230104,259,2216,2475,5,8,10,10,6,6,7,21,3,6,9,8,7,7,0,0,0,0,0,0,0,0,0,0,35,78,33,50,74,42,42,44,27,24,55,35,4,0,0,0,92,70,25,46,34,47,13,17,21,1,4,51,48,60,13,28,34,43,32,23,44,47,23,47,19,8,29,56,52,0,0,0,0,17,27,19,42,0,0,0,0,0,0,0,0,0,12,13,8,13,10,12,0,25,21,7,0,2,5,3,25,4,8,0,21,4,45,27,23,22,4,12,9,11,16,8,36,0,0,16,4,30,40,41,0,25,49,38,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,2443,31200
48,2/18/2011,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,579,2348,2927,4,11,12,9,8,7,11,23,8,14,9,1,8,6,0,0,0,0,0,0,0,0,0,0,40,74,33,39,91,55,54,43,21,19,54,47,2,0,0,0,97,74,30,53,50,64,21,13,33,4,5,42,58,50,31,24,41,37,40,27,40,54,33,46,42,16,44,77,60,0,0,0,0,26,34,27,33,0,0,0,0,0,0,0,0,0,14,19,20,16,15,18,0,26,22,8,0,1,7,5,33,11,10,0,42,5,44,31,26,33,16,18,11,12,22,27,39,0,0,26,9,30,51,55,0,30,58,43,0,0,1,0,0,0,0,1,0,0,0,2,3,0,3,0,2892,31200
49,2/19/2011,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,0,5,8,6,4,2,8,7,4,3,2,11,2,8,0,0,0,0,0,0,0,0,0,0,18,36,28,37,56,19,44,28,10,8,27,26,6,0,0,0,50,49,12,32,17,25,3,8,12,2,7,24,13,40,12,12,27,23,20,14,26,19,29,9,31,12,11,24,22,0,0,0,0,19,20,27,26,0,0,0,0,0,0,0,0,0,7,7,6,20,11,8,0,23,19,5,0,2,1,4,25,5,6,0,16,4,35,13,13,18,10,15,8,3,31,19,43,0,0,20,4,19,27,21,0,12,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,31104
50,2/20/2011,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,3,12,4,6,14,5,14,12,6,4,15,7,6,6,0,0,0,0,0,0,0,0,0,0,12,42,22,27,59,33,34,39,17,21,21,30,14,0,0,0,63,54,17,46,14,22,8,12,13,2,9,17,14,42,15,8,32,21,39,10,18,18,25,13,36,6,26,45,42,0,0,0,0,25,19,39,26,0,0,0,0,0,0,0,0,0,12,10,7,13,6,10,0,28,12,10,0,4,5,2,20,8,4,0,19,1,36,13,11,20,11,17,4,7,33,12,33,0,0,18,3,13,21,16,0,11,36,14,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1787,31200
51,2/21/2011,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,1,5,2,9,5,3,5,5,3,4,8,6,9,2,0,0,0,0,0,0,0,0,0,0,6,28,12,20,52,18,14,22,8,11,29,15,0,0,0,0,27,31,18,38,6,9,1,6,5,1,0,24,14,36,6,4,3,5,18,3,16,13,19,12,6,2,7,27,31,0,0,0,0,2,11,24,14,0,0,0,0,0,0,0,0,0,4,3,5,14,4,4,0,19,16,2,0,2,1,3,13,4,3,0,10,2,34,9,2,19,13,9,6,2,9,2,24,0,0,18,3,14,24,12,0,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1093,31104
52,2/22/2011,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,1,11,5,6,8,5,6,19,4,6,6,6,7,6,0,0,0,0,0,0,0,0,0,1,27,43,19,23,41,25,22,18,11,12,36,20,2,0,0,0,39,37,19,30,15,39,15,12,16,1,2,29,31,25,4,16,18,18,25,12,31,28,13,31,10,3,22,23,27,0,0,0,0,7,12,19,20,0,0,0,0,0,0,0,0,0,4,9,2,10,6,5,0,14,12,5,0,1,2,1,11,3,5,0,16,2,27,21,13,16,7,9,6,4,9,5,32,0,0,6,1,16,20,22,0,11,27,16,0,0,1,0,1,1,0,1,0,0,0,1,1,3,2,0,1432,31101
53,2/23/2011,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,2,6,3,6,4,3,5,29,2,10,6,5,8,6,0,0,0,0,0,0,0,0,0,0,29,54,26,30,62,43,30,35,16,19,48,18,6,0,0,0,64,48,21,49,21,42,10,15,12,1,5,32,43,35,10,17,15,24,28,21,28,24,21,38,14,10,42,30,33,0,0,0,0,7,18,19,21,0,0,0,0,0,0,0,0,0,3,6,11,11,4,10,0,32,17,2,0,1,2,2,17,1,7,0,25,4,27,33,20,17,5,10,4,6,6,9,41,0,0,19,4,16,35,43,0,11,54,33,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1879,31200
54,2/24/2011,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,0,11,3,12,10,8,11,23,4,12,9,6,6,7,0,0,0,0,0,0,0,0,0,0,32,50,26,24,48,33,26,27,13,14,42,28,1,0,0,0,58,61,34,45,11,36,16,12,5,1,3,25,36,50,3,20,9,19,21,15,30,28,18,38,15,0,23,38,37,0,0,0,0,6,16,18,28,0,0,0,0,0,0,0,0,0,3,2,8,6,5,7,0,18,21,7,0,1,5,5,20,5,9,0,28,1,38,21,18,20,8,7,6,6,13,15,28,0,0,13,2,18,33,31,0,14,46,26,0,0,1,0,1,1,0,1,0,0,0,2,2,2,1,0,1786,31201
55,2/25/2011,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,3,4,3,5,2,4,2,17,2,3,5,4,2,5,0,0,0,0,0,0,0,0,0,0,21,34,24,34,40,25,22,26,6,13,43,18,5,0,0,0,62,40,22,37,15,20,11,9,10,2,2,20,38,29,3,14,9,14,15,13,34,26,16,38,8,7,38,31,33,0,0,0,0,4,16,16,22,0,0,0,0,0,0,0,0,0,5,5,10,8,5,6,0,15,16,3,0,0,1,2,20,2,5,0,16,1,37,16,17,10,8,8,9,4,13,9,23,0,0,9,2,9,18,19,0,11,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1443,31200
56,2/26/2011,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571,424,1545,1969,3,7,9,5,9,4,14,12,9,6,6,10,7,12,0,0,0,0,0,0,0,0,0,0,20,47,44,38,59,49,33,27,11,26,41,38,9,0,0,0,74,66,17,52,10,31,5,12,12,4,1,19,14,38,14,9,26,16,28,10,28,17,27,24,33,12,10,46,49,0,0,0,0,21,13,35,23,0,0,0,0,0,0,0,0,0,7,7,13,14,6,15,0,23,20,4,0,2,1,2,32,5,4,0,11,7,37,23,9,21,5,14,13,10,27,21,30,0,0,32,1,19,35,31,0,21,43,18,0,0,0,0,2,1,0,1,0,0,0,1,2,0,2,0,1943,31200
57,2/27/2011,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,694,1708,2402,3,14,7,19,16,9,15,12,5,7,21,5,17,11,0,0,0,0,0,0,0,0,0,0,25,54,37,40,64,48,29,47,25,25,35,36,12,0,0,0,86,89,41,49,17,27,10,15,9,2,5,33,16,72,40,11,25,17,51,9,35,40,38,28,25,13,21,54,70,0,0,0,0,25,16,29,29,0,0,0,0,0,0,0,0,0,8,3,16,12,11,20,0,30,23,5,0,7,5,5,46,8,4,0,30,9,61,19,20,25,20,15,8,18,29,15,40,0,0,17,10,21,36,16,0,17,33,15,0,0,1,0,1,1,0,1,0,0,0,2,1,1,1,0,2371,31201
58,2/28/2011,1,0,2,0,1,1,2,0.407273,0.400118,0.876364,0.289686,81,1365,1446,0,10,10,12,11,10,10,21,2,14,16,18,5,5,0,0,0,0,0,0,0,0,0,0,27,44,22,17,42,23,23,17,14,17,48,14,8,0,0,0,56,49,29,36,11,25,2,14,10,2,3,30,23,27,3,7,7,16,13,13,33,18,16,39,12,6,19,23,35,0,0,0,0,2,6,9,9,0,0,0,0,0,0,0,0,0,8,5,7,6,4,8,0,23,12,4,0,1,2,3,10,1,7,0,7,3,33,15,11,15,4,7,2,6,6,4,14,0,0,13,2,12,28,20,0,14,32,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1430,31200
59,1/3/2011,1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,137,1714,1851,0,4,3,4,2,0,4,23,3,8,8,6,6,2,0,0,0,0,0,0,0,0,0,0,35,71,17,29,50,27,25,25,14,23,45,13,4,0,0,0,68,56,22,51,21,53,14,13,15,1,5,38,35,51,6,22,14,27,14,14,26,27,20,28,13,4,36,45,37,0,0,0,0,8,21,28,21,0,0,0,0,0,0,0,0,0,5,9,6,9,7,10,0,11,17,2,0,1,4,5,18,1,9,0,15,2,34,27,16,17,8,12,10,4,14,8,45,0,0,15,2,21,33,37,0,17,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,31101
60,2/3/2011,1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.307833,231,1903,2134,1,4,2,2,3,2,4,25,2,7,5,10,2,1,0,0,0,0,0,0,0,0,0,0,44,65,20,48,65,40,43,31,16,20,53,30,1,0,0,0,70,54,26,38,34,52,24,10,15,2,7,33,57,49,18,19,27,30,24,18,29,39,21,29,17,6,45,36,43,0,0,0,0,20,17,21,31,0,0,0,0,0,0,0,1,0,9,11,12,9,4,12,0,17,22,7,0,0,1,6,21,6,7,0,28,7,38,30,12,24,4,17,4,8,20,11,33,0,0,14,2,25,36,40,0,18,54,26,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,2109,31200
61,3/3/2011,1,0,3,0,4,1,1,0.198333,0.200133,0.318333,0.225754,123,1562,1685,1,7,3,4,0,0,4,24,4,6,7,4,3,1,0,0,0,0,0,0,0,0,0,0,33,53,18,28,54,26,30,30,19,16,47,19,2,0,0,0,64,46,22,50,18,37,10,11,14,0,0,25,34,43,4,11,16,28,14,24,28,28,19,32,8,8,26,19,32,0,0,0,0,4,19,21,21,0,0,0,0,0,0,0,0,0,9,9,8,8,7,8,0,18,18,3,0,0,2,7,19,0,6,0,16,2,29,22,17,14,12,9,6,5,11,9,38,0,0,14,2,21,31,19,0,14,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,31200
62,4/3/2011,1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,214,1730,1944,1,2,5,4,3,4,6,25,4,7,6,5,0,2,0,0,0,0,0,0,0,0,0,0,25,55,21,42,62,37,28,34,24,23,44,19,1,0,0,0,70,59,25,41,19,30,13,8,18,1,4,28,39,43,10,18,28,42,17,19,34,31,19,28,11,7,33,38,47,0,0,0,0,17,10,33,26,0,0,0,0,0,0,0,0,0,6,9,9,9,8,15,0,20,17,6,0,1,2,0,20,2,7,0,27,1,37,25,11,20,7,9,3,9,21,23,32,0,0,16,4,23,35,46,0,18,47,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1923,31200
63,5/3/2011,1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,640,1437,2077,1,5,3,6,2,1,9,7,3,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,14,55,29,53,62,38,49,54,13,21,38,28,5,0,0,0,74,64,19,40,14,35,2,5,17,4,9,25,25,51,30,11,51,18,52,17,26,28,21,18,31,12,18,34,50,0,0,0,0,30,9,39,12,0,0,0,0,0,0,0,0,0,10,11,11,17,3,19,0,25,17,8,0,0,0,1,37,9,5,0,26,7,42,26,11,24,12,19,9,9,30,34,48,0,0,13,5,17,42,26,0,26,24,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2054,31200
64,6/3/2011,1,0,3,0,0,0,2,0.376522,0.366252,0.948261,0.343287,114,491,605,3,0,0,1,0,0,1,3,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,4,12,14,19,35,9,9,9,4,11,13,20,1,0,0,0,15,18,7,9,9,9,0,5,1,0,0,7,7,18,2,2,2,3,15,1,2,11,4,2,4,2,1,17,12,0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,7,10,1,0,1,0,0,6,0,3,0,9,0,22,2,3,10,3,6,3,1,7,20,12,0,0,5,1,11,21,5,0,9,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,31104
65,7/3/2011,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,2,5,4,2,0,1,5,23,2,7,5,3,3,2,0,0,0,0,0,0,0,0,0,0,34,49,22,33,71,29,27,24,7,20,48,22,1,0,0,0,63,55,25,33,26,51,21,12,14,0,2,31,36,45,15,18,22,27,39,19,28,34,22,25,26,9,36,37,42,0,0,0,0,25,16,22,22,0,0,0,0,0,0,0,0,0,9,7,7,4,3,6,0,22,13,3,0,1,3,1,20,2,3,0,22,2,32,18,12,20,9,7,6,7,12,13,37,0,0,11,3,27,29,29,0,13,51,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1842,31104
66,8/3/2011,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,3,2,1,4,0,3,3,28,4,7,5,10,5,5,0,0,0,0,0,0,0,0,0,0,33,52,25,42,61,31,38,36,22,14,59,26,5,0,0,0,73,59,24,49,35,49,15,10,18,0,8,37,39,61,20,21,28,33,23,27,32,34,36,35,25,7,46,48,37,0,0,0,0,19,4,26,35,0,0,0,0,0,0,0,0,0,7,4,8,7,4,11,0,22,25,7,0,2,3,0,20,4,4,0,20,2,32,24,15,20,12,8,8,17,15,14,36,0,0,18,5,27,33,29,0,20,52,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2097,31200
67,9/3/2011,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,2,5,2,3,5,2,3,31,1,10,6,5,3,4,0,0,0,0,0,0,0,0,0,0,30,56,21,34,57,28,33,30,19,20,53,31,2,0,0,0,66,58,30,46,25,50,18,15,13,0,3,36,35,37,11,24,14,32,37,23,30,30,30,31,15,6,38,43,33,0,0,0,0,7,1,26,26,0,0,0,0,0,0,0,0,0,4,4,6,3,2,11,0,19,16,4,0,0,3,3,20,1,5,0,19,3,34,22,15,25,4,10,4,8,15,12,27,0,0,19,1,30,35,26,0,14,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,31200
68,10/3/2011,1,0,3,0,4,1,3,0.389091,0.385668,0,0.261877,46,577,623,0,1,0,2,1,0,0,9,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,9,14,13,17,26,7,12,17,3,3,9,6,1,0,0,0,24,22,11,19,8,9,2,7,8,1,5,20,20,18,3,9,10,4,8,10,14,6,7,10,4,1,8,9,7,0,0,0,0,1,4,5,8,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,0,3,2,1,0,0,0,1,3,0,3,0,6,1,12,9,14,4,3,1,3,0,2,4,14,0,0,5,1,3,11,7,0,3,19,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,616,31104
69,11/3/2011,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,2,11,1,4,2,1,5,21,2,11,7,11,6,6,0,0,0,0,0,0,0,0,0,0,28,60,31,39,60,33,42,31,18,25,56,32,5,0,0,0,63,63,25,40,13,41,13,11,12,1,2,34,43,47,11,16,21,25,35,15,34,24,27,28,20,6,33,32,48,0,0,0,0,11,3,26,37,0,0,0,0,0,0,0,0,0,3,7,10,8,6,16,0,24,20,4,0,0,1,0,30,3,2,0,20,1,33,27,15,15,4,12,7,3,11,20,31,0,0,23,3,19,44,23,0,21,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,31200
70,12/3/2011,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,3,10,6,6,4,7,2,8,4,2,6,2,0,5,0,0,0,0,0,0,0,0,0,0,14,63,28,42,75,33,48,43,15,18,33,45,19,0,0,0,79,69,29,45,12,22,4,14,15,2,7,36,28,59,7,16,31,23,51,8,16,35,23,11,40,4,16,74,47,0,0,0,0,42,24,37,16,0,0,0,0,0,0,0,0,0,16,6,14,18,8,16,0,20,17,3,0,5,3,4,37,5,3,0,21,13,42,16,11,11,11,18,5,10,22,22,50,0,0,13,8,20,44,28,0,24,25,18,0,0,1,0,0,6,0,0,0,0,0,2,1,0,4,0,2104,31200
71,3/13/2011,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,1,5,11,2,6,1,4,10,7,4,15,4,2,6,0,0,0,0,0,0,0,0,0,0,15,61,29,51,64,30,41,42,17,17,38,35,16,0,0,0,73,73,38,49,30,32,7,9,20,4,11,26,19,60,41,16,47,35,87,17,23,34,28,25,63,7,33,68,43,0,0,0,0,52,16,35,28,0,0,0,0,0,0,0,0,0,16,10,11,13,14,19,0,15,15,8,0,2,4,6,31,3,6,0,29,2,39,20,29,25,15,12,11,13,25,16,56,0,0,24,3,28,39,38,0,22,53,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2375,31219
72,3/14/2011,1,0,3,0,1,1,1,0.325217,0.332,0.496957,0.136926,359,1687,2046,5,5,9,5,4,2,3,21,4,11,5,7,6,5,0,0,0,0,0,0,0,0,0,0,33,50,30,32,52,30,31,30,21,15,52,21,7,0,0,0,59,65,32,36,25,46,12,11,17,0,1,31,44,40,11,22,33,48,39,24,33,33,26,26,20,4,32,43,34,0,0,0,0,26,16,31,28,0,0,0,0,0,0,0,0,0,6,10,12,16,5,9,0,17,18,2,0,1,4,2,17,2,4,0,23,4,33,21,19,29,6,14,11,10,13,17,40,0,0,13,3,20,32,36,0,21,59,36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2032,31201
73,3/15/2011,1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,289,1767,2056,4,3,4,3,2,3,2,26,1,11,7,9,7,8,0,0,0,0,0,0,0,0,0,0,40,65,30,41,52,34,25,26,17,16,52,27,2,0,0,0,74,59,27,41,21,47,18,8,11,1,5,46,45,40,7,23,33,29,30,29,33,31,25,28,26,10,29,41,49,0,0,0,0,20,16,26,29,0,0,0,0,0,0,0,0,0,6,6,9,10,6,12,0,19,17,5,0,1,2,5,17,0,11,0,23,2,39,18,14,20,14,11,7,15,16,11,31,0,0,11,4,22,32,29,0,23,53,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2024,31200
74,3/16/2011,1,0,3,0,3,1,2,0.365217,0.36693,0.776522,0.203117,321,1871,2192,3,7,3,5,0,2,3,20,5,10,2,8,1,4,0,0,0,0,0,0,0,0,0,0,40,68,28,30,40,38,28,40,15,15,58,25,3,0,0,0,75,63,33,45,21,45,20,12,21,4,2,36,41,48,15,26,42,35,34,29,40,49,22,41,11,12,39,51,46,0,0,0,0,15,13,30,38,0,0,0,0,0,0,0,0,0,10,13,20,17,5,12,0,23,21,3,0,1,2,3,16,2,8,0,23,1,34,22,21,17,9,12,5,12,19,12,34,0,0,8,9,27,31,40,0,20,57,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2172,31200
75,3/17/2011,1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,424,2320,2744,2,7,10,5,2,2,5,30,9,10,11,14,6,3,0,0,0,0,0,0,0,0,0,0,53,76,39,48,68,39,44,31,27,28,71,34,6,0,0,0,106,75,33,43,33,48,15,12,16,0,19,44,61,52,22,33,39,42,30,29,50,32,30,30,36,8,58,78,45,0,0,0,0,24,18,41,43,0,0,0,0,0,0,0,0,0,15,12,13,16,6,16,0,33,25,6,0,2,2,5,29,3,3,0,31,3,46,19,23,33,9,19,9,20,20,24,55,0,0,14,6,32,45,46,0,26,75,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2718,31200
76,3/18/2011,1,0,3,0,5,1,1,0.54,0.527009,0.525217,0.231017,884,2355,3239,5,8,3,7,2,1,3,22,5,11,11,6,4,7,0,0,0,0,0,0,0,0,0,0,47,80,51,57,101,40,41,46,33,30,76,39,12,0,0,0,130,71,38,61,15,55,30,22,28,10,3,48,55,63,43,48,65,39,59,28,44,60,34,40,56,17,62,68,78,0,0,0,0,43,31,44,38,0,0,0,0,0,0,0,0,0,12,17,28,19,11,22,0,34,27,7,0,3,3,4,23,10,6,0,31,9,59,35,28,25,20,22,13,18,23,30,53,0,0,24,7,34,53,52,0,31,88,36,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3194,31200
77,3/19/2011,1,0,3,0,6,0,1,0.4725,0.466525,0.379167,0.368167,1424,1693,3117,2,5,6,20,0,0,10,11,2,7,7,8,3,2,0,0,0,0,0,0,0,0,0,0,17,77,35,43,70,47,40,39,36,30,56,59,16,0,0,0,124,75,40,69,22,35,3,13,30,2,8,39,21,75,54,27,95,42,83,12,35,38,34,25,60,15,32,64,63,0,0,0,0,84,44,55,32,0,0,0,0,0,0,0,0,0,18,11,16,10,13,22,0,30,17,7,0,6,0,20,33,1,10,0,53,23,37,15,42,19,22,25,10,15,63,28,82,0,0,37,6,35,52,52,0,37,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,31200
78,3/20/2011,1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.207721,1047,1424,2471,6,7,1,9,4,4,7,8,5,2,8,10,4,4,0,0,0,0,0,0,0,0,0,0,12,56,20,55,69,32,53,27,25,28,47,31,7,0,0,0,106,75,20,42,16,47,8,12,22,9,6,34,28,58,30,9,68,28,82,23,27,41,17,8,37,8,24,54,43,0,0,0,0,59,29,37,25,0,0,0,0,0,0,0,0,0,13,9,8,13,14,21,0,20,23,7,0,3,1,6,21,12,9,0,29,5,40,25,14,29,22,19,14,12,48,29,54,0,0,27,10,35,39,45,0,18,32,14,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2418,31200
